Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Class
10.42.0.211-10.42.0.1-50888-53-17,10.42.0.211,50888.0,10.42.0.1,53.0,17.0,04/08/2017 03:06:30,61897.0,1.0,1.0,31.0,102.0,31.0,31.0,31.0,0.0,102.0,102.0,102.0,0.0,2148.730956266055,32.31174370324894,61897.0,0.0,61897.0,61897.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,16.15587185162447,16.15587185162447,31.0,102.0,54.66666666666667,40.99186911246344,1680.3333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,82.0,31.0,102.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,102.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
182.22.24.124-10.42.0.42-443-45911-6,10.42.0.42,45911.0,182.22.24.124,443.0,6.0,05/08/2017 11:54:20,70562563.0,170.0,309.0,5855.0,372761.0,669.0,0.0,34.441176470588246,101.10934709320227,1448.0,0.0,1206.3462783171522,483.1241402546743,5365.678114611568,6.788302176608863,147620.42468619248,2455146.757604001,53412161.0,1.0,70562563.0,417529.9585798815,4123876.661848404,53412161.0,3.0,70365984.0,228460.9870129869,3070330.1685521463,53593554.0,1.0,0.0,0.0,0.0,0.0,5460.0,9908.0,2.4092095407588867,4.379092635849976,0.0,1448.0,788.7833333333328,685.1422957923752,469419.96548364655,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,790.4300626304802,34.44117647058823,1206.3462783171522,5460.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,5855.0,309.0,372761.0,65535.0,32.0,32.0,32.0,9450854.0,0.0,9450854.0,9450854.0,53412161.0,0.0,53412161.0,53412161.0,Benign
157.56.52.23-10.42.0.42-40033-36469-6,10.42.0.42,36469.0,157.56.52.23,40033.0,6.0,04/07/2017 09:03:33,61696315.0,30.0,26.0,1448.0,1424.0,414.0,0.0,48.2666666667,106.3598100572,1020.0,0.0,54.7692307692,199.5176799569,46.5505922031,0.9076717143,1121751.18181818,5704664.04809226,39518161.0,26.0,61696315.0,2127459.13793103,7781660.15398703,39518161.0,6000.0,61600155.0,2464006.2,8384647.37587938,39610758.0,26.0,0.0,0.0,0.0,0.0,968.0,840.0,0.4862527041,0.4214190102,0.0,1020.0,50.3859649123,153.902538082,23685.9912280702,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,51.2857142857,48.2666666667,54.7692307692,968.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1448.0,26.0,1424.0,65535.0,35.0,13.0,32.0,2957195.5,3225143.02036987,5237716.0,676675.0,27842827.5,16511414.9809289,39518161.0,16167494.0,Keylogger
172.217.6.232-10.42.0.211-443-60449-6,10.42.0.211,60449.0,172.217.6.232,443.0,6.0,04/08/2017 02:29:24,54961.0,2.0,1.0,570.0,416.0,570.0,0.0,285.0,403.0508652763321,416.0,416.0,416.0,0.0,17939.993813795234,54.58415967686177,27480.5,32509.234265051524,50468.0,4493.0,54961.0,54961.0,0.0,54961.0,54961.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,64.0,32.0,36.38943978457451,18.194719892287257,0.0,570.0,389.0,269.30280355020443,72523.99999999999,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,518.6666666666666,285.0,416.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,570.0,1.0,416.0,1419.0,187.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
222.73.28.96-10.42.0.211-80-45211-6,10.42.0.211,45211.0,222.73.28.96,80.0,6.0,04/08/2017 04:55:50,15406486.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245386391160191,3851621.5,6822187.253434316,14066193.0,2215.0,15406486.0,5135495.333333333,7741067.382862284,14066193.0,344411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,32.0,0.2596309112928152,0.0649077278232038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,65535.0,14600.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-66.102.255.50-35280-80-6,10.42.0.211,35280.0,66.102.255.50,80.0,6.0,04/08/2017 02:26:42,20028994.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1997104797175534,6676331.333333333,11489919.05519901,19943664.0,2010.0,20028994.0,10014497.0,14041962.634467376,19943664.0,85330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,32.0,0.149782859788165,0.0499276199293883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,65535.0,14600.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
174.35.73.107-10.42.0.211-80-50105-6,174.35.73.107,80.0,10.42.0.211,50105.0,6.0,04/08/2017 06:15:44,623887.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.808563089149157,311943.5,324429.7835965434,541350.0,82537.0,0.0,0.0,0.0,0.0,0.0,541350.0,541350.0,0.0,541350.0,541350.0,0.0,0.0,0.0,0.0,32.0,76.0,1.602854363049719,3.205708726099438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,674.0,1386.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
219.142.78.162-10.42.0.211-80-41510-6,10.42.0.211,41510.0,219.142.78.162,80.0,6.0,04/08/2017 06:55:48,256608.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.793989275470757,256608.0,0.0,256608.0,256608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,3.8969946377353786,3.8969946377353786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1386.0,123.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-95.213.11.133-53811-443-6,10.42.0.211,53811.0,95.213.11.133,443.0,6.0,11/07/2017 11:17:53,134516.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.868119777572929,134516.0,0.0,134516.0,134516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,7.434059888786464,7.434059888786464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4527.0,68.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
172.217.10.110-10.42.0.151-443-58144-6,10.42.0.151,58144.0,172.217.10.110,443.0,6.0,05/08/2017 06:58:50,17958187.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113698170088105,17958187.0,0.0,17958187.0,17958187.0,17958187.0,17958187.0,0.0,17958187.0,17958187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.1113698170088105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1403.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
203.205.179.170-10.42.0.211-80-57965-6,10.42.0.211,57965.0,203.205.179.170,80.0,6.0,12/07/2017 03:24:05,29339601.0,39.0,94.0,1540.0,120665.0,385.0,0.0,39.48717948717949,118.33157513282036,1428.0,0.0,1283.6702127659576,385.364605689513,4165.189567506389,4.533122314785399,222269.70454545456,2528822.7273439835,29056030.0,5.0,283571.0,7462.394736842105,12141.768686644114,36467.0,10.0,29312713.0,315190.46236559143,3016746.2349237604,29094664.0,5.0,0.0,0.0,0.0,0.0,1256.0,3016.0,1.3292614306513575,3.203860884134041,0.0,1428.0,911.9776119402986,659.5155942385884,434960.8190438783,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,918.8345864661654,39.48717948717949,1283.6702127659576,1256.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,1540.0,94.0,120665.0,65535.0,146.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.1-10.42.0.42-53-15047-17,10.42.0.42,15047.0,10.42.0.1,53.0,17.0,14/08/2017 05:04:38,50996.0,1.0,1.0,32.0,48.0,32.0,32.0,32.0,0.0,48.0,48.0,48.0,0.0,1568.750490234528,39.2187622558632,50996.0,0.0,50996.0,50996.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,32.0,19.6093811279316,19.6093811279316,32.0,48.0,37.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,56.0,32.0,48.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1.0,48.0,-1.0,-1.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.1-10.42.0.42-53-58840-17,10.42.0.42,58840.0,10.42.0.1,53.0,17.0,05/08/2017 08:49:10,50787.0,1.0,1.0,34.0,50.0,34.0,34.0,34.0,0.0,50.0,50.0,50.0,0.0,1653.966566247268,39.38015633922067,50787.0,0.0,50787.0,50787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,19.69007816961033,19.69007816961033,34.0,50.0,39.333333333333336,9.237604307034012,85.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,59.0,34.0,50.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1.0,50.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
216.58.219.227-10.42.0.151-443-36275-6,10.42.0.151,36275.0,216.58.219.227,443.0,6.0,05/08/2017 04:55:15,69437722.0,7.0,4.0,717.0,213.0,517.0,0.0,102.42857142857144,197.4199053986681,152.0,0.0,53.25,71.83952022853902,13.3932965139611,0.1584153351113678,6943772.2,21901515.398556992,69276559.0,174.0,69437722.0,11572953.666666668,28268891.112848144,69276559.0,174.0,87631.0,29210.333333333336,25090.72691918936,46257.0,399.0,0.0,0.0,0.0,0.0,232.0,136.0,0.1008097587072341,0.0576055764041337,0.0,517.0,77.5,154.34288863672103,23821.727272727272,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,84.54545454545455,102.42857142857144,53.25,232.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,717.0,4.0,213.0,65535.0,175.0,2.0,32.0,161163.0,0.0,161163.0,161163.0,69276559.0,0.0,69276559.0,69276559.0,Benign
172.217.10.142-10.42.0.151-443-45527-6,172.217.10.142,443.0,10.42.0.151,45527.0,6.0,05/08/2017 11:16:32,1735.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1152.7377521613832,1735.0,0.0,1735.0,1735.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,576.3688760806916,576.3688760806916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,370.0,1403.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.217.10.238-10.42.0.151-443-36120-6,10.42.0.151,36120.0,172.217.10.238,443.0,6.0,05/08/2017 05:31:03,998937.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0021282623428704,998937.0,0.0,998937.0,998937.0,998937.0,998937.0,0.0,998937.0,998937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,2.0021282623428704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1436.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-23.206.173.182-34057-80-6,10.42.0.211,34057.0,23.206.173.182,80.0,6.0,11/07/2017 07:03:23,1862829.0,11.0,13.0,4008.0,6635.0,693.0,0.0,364.3636363636364,351.1985970152138,1403.0,0.0,510.38461538461536,636.9133298523353,5713.353184860232,12.883630220487229,80992.5652173913,110706.80449392856,277545.0,564.0,1862829.0,186282.9,145962.96395353173,326693.0,564.0,1798774.0,149897.83333333334,117855.24052592758,277545.0,30047.0,0.0,0.0,0.0,0.0,360.0,424.0,5.904997184389979,6.978633036097247,0.0,1403.0,425.72,517.0888479426593,267380.87666666665,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,443.4583333333333,364.3636363636364,510.38461538461536,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4008.0,13.0,6635.0,65535.0,1156.0,6.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
172.217.12.206-10.42.0.151-443-60248-6,10.42.0.151,60248.0,172.217.12.206,443.0,6.0,04/08/2017 09:38:19,5762444.0,23.0,17.0,1576.0,6088.0,816.0,0.0,68.52173913043478,177.20785678385946,1418.0,0.0,358.1176470588236,532.5211125336888,1329.9912328866014,6.941499127800634,147754.97435897437,790641.954927483,4952067.0,1.0,5762444.0,261929.2727272727,1066290.9625784575,5028388.0,6.0,773676.0,48354.75000000001,77202.44113195731,221158.0,1.0,0.0,0.0,0.0,0.0,756.0,552.0,3.991361998485365,2.9501371293152694,0.0,1418.0,186.92682926829264,389.9910505539776,152093.0195121951,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,191.6,68.52173913043478,358.11764705882354,756.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1576.0,17.0,6088.0,65535.0,181.0,9.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-77.234.44.201-42443-80-6,10.42.0.211,42443.0,77.234.44.201,80.0,6.0,11/07/2017 10:58:37,36400220.0,8.0,6.0,580.0,313.0,324.0,0.0,72.5,133.60709989688849,313.0,0.0,52.16666666666666,127.78171491518911,24.53281875768883,0.3846130600309559,2800016.923076923,10078446.795816213,36343103.0,24.0,36400220.0,5200031.428571428,13732809.662681896,36343103.0,101.0,29353.0,5870.6,12480.540144561051,28185.0,24.0,0.0,0.0,0.0,0.0,264.0,200.0,0.2197788914462605,0.1648341685846953,0.0,324.0,59.53333333333333,123.0016647196676,15129.409523809523,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,63.785714285714285,72.5,52.16666666666666,264.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,580.0,6.0,313.0,65535.0,1.0,4.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
172.217.11.46-10.42.0.151-443-57190-6,10.42.0.151,57190.0,172.217.11.46,443.0,6.0,05/08/2017 01:10:12,262300.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.624857033930614,262300.0,0.0,262300.0,262300.0,262300.0,262300.0,0.0,262300.0,262300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,7.624857033930614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1591.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.151-121.12.98.62-38615-80-6,10.42.0.151,38615.0,121.12.98.62,80.0,6.0,26/06/2017 01:30:47,1685299.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1867330366896318,1685299.0,0.0,1685299.0,1685299.0,1685299.0,1685299.0,0.0,1685299.0,1685299.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,1.1867330366896318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1643.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
203.205.158.60-10.42.0.42-80-51738-6,203.205.158.60,80.0,10.42.0.42,51738.0,6.0,05/08/2017 09:38:21,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90909.09090909093,22.0,0.0,22.0,22.0,22.0,22.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,90909.09090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,453.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.42-123.59.190.237-58930-80-6,10.42.0.42,58930.0,123.59.190.237,80.0,6.0,04/08/2017 08:43:23,10444338.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829826265676197,3481446.0,5782926.159124721,10157614.0,25801.0,10444338.0,5222169.0,6979773.25534648,10157614.0,286724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,24.0,0.2872369699257148,0.0957456566419049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,65535.0,8190.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
216.58.217.99-10.42.0.151-80-42367-6,10.42.0.151,42367.0,216.58.217.99,80.0,6.0,05/08/2017 09:22:38,42526.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03005220335795,42526.0,0.0,42526.0,42526.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,23.515026101678973,23.515026101678973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,1.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1369.0,166.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.42-58.215.168.151-49276-80-6,10.42.0.42,49276.0,58.215.168.151,80.0,6.0,05/08/2017 10:27:16,1477584.0,4.0,4.0,448.0,935.0,448.0,0.0,112.0,224.00000000000003,935.0,0.0,233.75,467.50000000000006,935.9873956404508,5.414243792569492,211083.42857142852,364246.3150158408,997700.0,346.0,479884.0,159961.33333333334,138231.26998379684,240074.0,346.0,1240302.0,413434.0,521792.1476881384,999942.0,709.0,0.0,0.0,0.0,0.0,100.0,92.0,2.707121896284746,2.707121896284746,0.0,935.0,153.66666666666666,328.3306260463681,107801.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,1.0,172.875,112.0,233.75,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,448.0,4.0,935.0,65535.0,14.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
172.217.6.202-10.42.0.211-443-52977-6,10.42.0.211,52977.0,172.217.6.202,443.0,6.0,04/08/2017 02:05:27,264654.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.557036734755568,264654.0,0.0,264654.0,264654.0,264654.0,264654.0,0.0,264654.0,264654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,7.557036734755568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,181.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
10.42.0.211-88.212.196.104-45782-443-6,10.42.0.211,45782.0,88.212.196.104,443.0,6.0,04/08/2017 11:13:54,18295576.0,11.0,8.0,1453.0,4131.0,481.0,0.0,132.0909090909091,194.92380795862496,1448.0,0.0,516.3750000000001,593.1321070626437,305.21039621818954,1.038502422662178,1016420.888888889,3988752.292842992,16992826.0,130.0,1301120.0,130112.0,133266.5419242371,440776.0,744.0,18146649.0,2592378.4285714286,6355994.50566733,16999338.0,130.0,0.0,0.0,0.0,0.0,360.0,264.0,0.6012382446991557,0.4372641779630223,0.0,1448.0,279.20000000000005,435.8061616433569,189927.0105263157,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,293.89473684210526,132.0909090909091,516.375,360.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1453.0,8.0,4131.0,65535.0,543.0,4.0,32.0,1301120.0,0.0,1301120.0,1301120.0,16992826.0,0.0,16992826.0,16992826.0,Benign
10.42.0.42-13.107.254.128-52846-443-6,13.107.254.128,443.0,10.42.0.42,52846.0,6.0,14/08/2017 11:10:39,128.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15625.0,128.0,0.0,128.0,128.0,128.0,128.0,0.0,128.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,15625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1024.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.211-10.42.0.1-47422-53-17,10.42.0.211,47422.0,10.42.0.1,53.0,17.0,14/07/2017 04:39:27,78845.0,1.0,1.0,37.0,77.0,37.0,37.0,37.0,0.0,77.0,77.0,77.0,0.0,1445.8748176802587,25.366224871583487,78845.0,0.0,78845.0,78845.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,32.0,12.683112435791744,12.683112435791744,37.0,77.0,50.333333333333336,23.094010767585036,533.3333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,75.5,37.0,77.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,77.0,-1.0,-1.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
209.10.120.26-10.42.0.211-80-51538-6,10.42.0.211,51538.0,209.10.120.26,80.0,6.0,12/07/2017 02:13:25,51.0,2.0,0.0,342.0,0.0,342.0,0.0,171.0,241.83051916579925,0.0,0.0,0.0,0.0,6705882.352941177,39215.68627450981,51.0,0.0,51.0,51.0,51.0,51.0,0.0,51.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,40.0,0.0,39215.68627450981,0.0,0.0,342.0,228.0,197.453792062852,38988.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0.0,0.0,342.0,171.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,342.0,0.0,0.0,1386.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
10.42.0.211-10.42.0.1-44034-53-17,10.42.0.211,44034.0,10.42.0.1,53.0,17.0,12/07/2017 01:54:59,345950.0,1.0,1.0,42.0,89.0,42.0,42.0,42.0,0.0,89.0,89.0,89.0,0.0,378.6674374909669,5.781182251770487,345950.0,0.0,345950.0,345950.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.890591125885244,2.890591125885244,42.0,89.0,57.66666666666666,27.13546265191241,736.3333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,86.5,42.0,89.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.0,1.0,89.0,-1.0,-1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Keylogger
